Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
13532	0	0	0	0	0	0
13537	2	6	12	1	2	5
13542	49	47	68	18	88	105
13543	7	9	19	1	10	10
13544	25	14	23	7	21	17
13548	43	58	48	16	26	46
13549	2	1	1	0	3	4
13555	2	5	5	7	6	11
13557	3	11	11	6	11	11
13559	3	6	3	1	10	4
13560	3	14	3	4	2	13
13586	0	0	0	0	0	0
13587	0	0	0	0	0	0
13589	159	150	142	21	76	91
13590	0	0	0	0	0	0
13591	0	0	3	0	0	0
13592	1	0	1	0	0	0
13593	0	0	3	0	0	0
13595	10	6	15	28	25	23
13599	1	0	1	0	0	0
13601	33	10	45	6	39	57
13602	21	20	42	0	3	4
13603	0	2	1	0	4	0
13605	1	2	7	9	7	8
13607	2	2	0	0	0	0
13608	1	1	6	1	0	0
13609	7	9	23	0	0	4
13610	5	2	10	0	1	1
13611	0	0	0	0	0	0
13612	0	0	0	0	0	0
13614	1	3	4	8	50	26
13615	1	0	2	0	0	0
13616	0	0	0	0	0	0
13617	1	4	2	0	0	5
13618	3	7	1	1	0	0
13619	17	17	19	0	9	16
13626	15	15	18	7	23	33
13627	1078	1356	1458	611	1796	2233
13628	0	0	0	0	0	0
13629	932	1051	1138	493	1434	1554
13631	22	28	15	37	27	20
13636	23	14	27	8	39	61
13637	0	0	0	1	1	0
13638	0	1	3	0	0	0
13639	1	2	2	0	1	8
13640	7	7	11	1	6	16
13641	22	66	49	1	30	22
13642	43	52	75	0	1	9
13643	1	3	2	0	0	0
13644	13	20	18	4	9	20
13645	0	0	1	16	0	1
13646	0	0	0	0	0	0
13648	0	0	0	0	0	0
13649	64	60	49	9	17	17
13650	23	53	64	12	81	95
13653	1228	722	2138	249	204	680
13654	97	69	283	5	12	23
13655	74	66	166	0	6	21
13656	10	8	11	0	0	1
13660	33	40	25	41	96	99
13661	2	4	1	39	119	77
13663	27	18	14	19	25	47
13664	134	151	128	45	102	93
13665	13	31	34	20	25	45
13666	0	2	4	12	34	27
13667	9	14	16	18	25	20
13669	154	219	202	89	183	217
13680	12	11	22	11	10	14
13681	227	379	465	114	312	406
13682	158	165	197	50	126	259
13684	52	108	61	19	57	45
13685	11	5	5	9	19	10
13688	13	21	18	15	39	19
13690	785	907	918	197	437	557
13706	0	0	0	0	0	0
13709	77	95	72	11	73	75
13710	21	12	44	28	41	130
13711	0	7	1	217	247	63
13712	18	16	10	2	2	6
13713	13	8	18	0	0	7
13714	15	16	29	8	8	23
13716	42	47	32	10	52	39
13717	190	262	244	0	6	6
13722	11	8	11	8	7	11
13723	21	29	35	12	13	2
13726	34	43	31	11	26	19
13728	23	38	27	18	27	45
13730	248	78	154	7	47	419
13731	131	59	80	1	3	38
13732	13	0	4	0	1	0
13733	0	0	0	0	0	1
13796	0	0	0	0	0	0
13797	0	0	0	0	0	0
13798	0	0	0	0	0	0
13799	0	0	0	0	0	0
13800	25	18	6	7	13	18
13801	0	0	0	0	0	0
13803	47	36	87	0	0	5
13804	1	1	0	5	1	0
13805	7	14	23	0	2	15
13806	66	133	87	84	113	64
13807	1	4	4	0	1	2
13808	4	2	5	0	0	5
13809	4	1	0	0	0	0
13813	0	0	0	0	0	0
13819	394	263	206	19	35	26
13821	19	22	22	2	1	23
13822	100	50	67	4	15	12
13823	6	8	5	1	0	5
13824	12	8	18	2	14	18
13828	0	0	0	0	0	0
13829	3	2	1	0	0	2
13830	9	1	29	8	1	11
13831	29	23	36	13	19	27
13835	39	39	14	6	7	23
13836	228	254	204	21	96	189
13837	0	0	1	0	0	0
13838	20	39	51	0	3	7
13839	0	0	0	0	0	0
13840	0	0	0	0	0	0
13841	11	9	4	0	0	3
13842	0	0	0	2	0	0
13844	7	11	7	0	0	1
13845	19	28	57	5	8	41
13846	25	30	48	0	11	26
13848	36	14	27	0	1	16
13849	76	33	49	5	19	47
13850	0	0	0	1	5	3
13852	10	3	10	0	0	1
13853	0	0	1	0	0	2
13854	13	13	32	29	34	35
13855	20	14	18	8	8	24
13856	0	0	0	0	0	0
13857	0	0	0	0	0	0
13858	21	17	13	7	13	66
13859	25	33	33	11	16	23
13860	45	39	44	2	0	12
13861	0	0	0	0	0	0
13863	0	0	0	0	0	0
13864	11	11	15	9	16	28
13865	0	0	0	0	0	0
13866	8	5	16	8	11	55
13867	0	5	5	10	64	58
13869	0	0	0	1	6	4
13870	17	10	11	4	20	14
13871	4	12	11	7	15	13
13872	7	11	16	2	13	7
13874	16	24	4	0	0	0
13875	111	121	170	7	50	42
13876	1	1	5	0	0	0
13877	8	10	18	4	21	25
13884	0	0	0	0	0	0
13885	23	29	17	6	16	29
13897	0	0	0	0	0	0
13909	0	0	0	0	0	0
13924	1	8	14	1	23	17
13929	9	11	10	2	8	9
13972	1	1	5	3	0	2
13982	4	2	1	9	3	34
13983	0	0	0	0	0	0
13984	0	0	0	0	0	0
13990	10	7	14	5	7	8
13992	23	17	25	22	30	5
13996	1	0	0	2	0	0
13998	24	20	40	8	17	23
13999	0	0	0	0	0	0
14000	23	21	24	4	20	27
14004	38	45	74	28	68	54
14007	9	3	22	2	7	14
14008	0	0	0	0	0	0
14009	3	8	4	0	0	1
14011	25	62	50	23	72	76
14012	38	39	37	8	83	72
14013	0	1	4	0	0	0
14017	0	0	0	0	0	0
14020	24	20	26	5	14	18
14025	0	0	1	0	1	4
14026	9	22	20	4	18	8
14027	1	0	5	3	11	18
14028	0	0	0	0	0	0
14029	0	0	0	0	0	0
14030	96	136	98	45	97	106
14038	5	44	7	715	1065	260
14042	115	86	132	42	32	27
14043	56	44	57	27	47	42
140474	0	2	0	11	67	19
140475	0	0	0	0	0	0
140476	0	0	0	0	0	0
140477	0	0	0	0	0	0
14048	10	13	6	0	0	0
140481	71	51	94	24	11	23
140482	11	5	5	2	6	7
140483	3	0	0	7	1	0
140484	12	15	14	5	7	11
140486	0	0	0	0	0	0
140488	0	1	1	0	0	0
140489	0	0	0	0	0	0
14049	45	33	55	6	4	17
140491	0	0	0	0	0	0
140492	1	0	0	0	0	0
140493	0	0	0	0	0	0
140494	0	0	0	0	0	0
140497	0	0	0	0	0	0
140498	0	0	0	0	0	0
140499	6	18	14	10	17	17
14050	2	5	9	9	9	18
140500	22	23	19	11	24	32
14051	0	0	0	0	0	0
140546	17	21	23	1	8	17
14055	35	4	11	5	5	16
140557	0	0	0	0	0	0
140559	13	5	14	13	30	46
14056	17	27	24	14	17	20
14057	2	8	10	10	15	17
140570	48	65	108	41	106	136
140571	0	0	0	3	4	0
140577	1	0	3	0	0	0
140579	35	25	26	5	4	14
14058	0	0	0	0	0	0
140580	14	4	3	0	5	5
14060	0	0	0	0	0	0
14061	4	0	0	0	0	1
14062	15	16	29	3	11	8
140629	2	3	2	0	2	8
14063	6	2	40	2	16	30
140630	16	17	20	23	50	33
14064	0	0	0	0	0	0
14065	0	0	0	0	0	0
14066	30	70	26	3	47	79
14067	0	0	1	3	1	0
14068	0	0	0	0	0	0
14069	2	3	1	1	0	0
14070	4	1	4	0	3	4
140703	37	86	89	0	16	11
140709	0	0	0	0	1	0
14071	0	0	0	0	0	0
140721	30	20	25	3	3	6
140723	0	0	0	0	0	0
14073	0	0	0	4	2	6
140740	61	52	59	55	51	60
140741	0	0	0	0	0	0
140742	5	8	7	1	7	7
140743	22	15	21	2	8	7
140765	0	0	0	0	0	0
14077	15	29	2	825	365	4
140780	10	9	10	0	2	6
140781	0	0	0	0	0	0
14079	0	0	0	0	0	0
140792	1	0	0	0	0	0
140795	0	0	0	0	0	0
14080	0	0	0	0	0	0
140806	0	0	1	0	0	0
14081	23	30	6	468	294	21
140810	21	29	20	3	7	20
14082	3	3	1	2	2	3
14083	38	22	22	30	24	31
14084	22	19	22	23	26	23
14085	27	23	16	36	29	14
140858	15	26	22	9	21	49
140859	4	3	4	0	2	5
14086	17	26	18	0	1	3
14087	0	3	2	3	1	10
14088	2	0	2	2	3	1
140887	5	11	12	7	12	15
14089	0	1	1	0	0	0
140904	0	0	0	0	0	0
140917	3	5	7	2	1	5
140918	0	0	0	0	0	0
140919	0	0	0	0	0	0
14102	9	5	2	2	7	3
14103	0	0	0	0	0	0
14104	110	111	160	1968	665	112
14105	39	54	50	14	21	32
14106	0	0	0	0	0	0
14107	313	179	216	38	85	101
14109	79	121	107	55	159	211
14113	10	54	45	4	28	42
14114	2	5	19	0	0	0
14115	7	65	137	0	0	9
14118	148	138	109	0	1	2
14119	3	4	27	0	0	1
14120	0	0	0	0	0	0
14121	0	0	0	0	0	0
14123	18	30	41	9	38	38
14125	0	0	0	0	0	0
14126	0	0	0	0	0	0
14127	0	0	0	0	0	0
14128	0	0	0	0	0	0
14129	0	0	0	0	0	0
14130	0	0	0	0	0	0
14131	0	0	0	0	0	0
14132	10	11	11	1	1	8
14133	1	0	0	4	0	0
14134	0	0	0	0	0	0
14137	45	16	17	14	6	16
14148	6	3	8	9	11	14
14149	1	2	5	0	4	2
14151	17	13	7	4	11	11
14154	10	9	8	6	14	10
14155	73	81	88	9	27	57
14156	8	9	7	46	16	15
14158	11	13	7	2	12	6
14159	7	2	4	9	14	8
14160	0	5	50	0	0	0
14161	0	0	0	0	0	0
14163	3	8	6	0	5	3
14164	36	23	9	0	1	5
14165	0	0	0	0	0	0
14166	1	0	0	1	0	0
14167	0	2	0	0	0	0
14168	2	2	0	0	1	3
14169	0	1	0	0	0	0
14170	0	0	0	0	0	0
14171	1	0	0	0	1	0
14172	0	0	0	0	0	0
14173	0	0	1	0	0	0
14174	0	0	0	0	0	0
14175	0	0	0	0	0	0
14176	0	0	0	0	0	0
14177	0	0	0	0	0	0
14178	0	1	0	0	1	0
14179	0	0	0	0	0	0
14180	0	0	0	0	0	0
14181	2	0	0	0	0	0
14182	236	200	210	17	36	151
14183	105	88	71	4	5	157
14184	4	5	33	0	1	11
14186	1	7	3	0	0	0
14187	1	0	1	0	0	0
14190	1	4	14	3	4	6
14191	1	0	0	0	0	2
14194	20	35	22	18	28	23
14198	0	2	0	0	0	0
14199	4	1	3	0	0	3
14200	19	31	17	0	8	7
14201	30	25	11	2	6	4
14202	0	1	0	0	0	0
14204	0	0	0	0	0	0
14205	1	0	1	0	0	0
14208	22	50	47	26	41	61
14211	3	14	12	5	12	20
14218	150	97	97	10	22	42
14219	235	1228	208	0	145	31
14221	16	25	19	0	1	3
14225	47	37	39	14	50	68
14226	0	2	1	0	0	0
14227	8	7	6	6	13	14
14228	62	84	100	28	72	88
14229	3	9	7	7	37	45
14230	25	43	17	0	0	10
14231	4	5	5	0	0	0
14232	43	41	48	26	60	67
14233	0	0	0	1	0	13
14234	0	0	0	0	0	1
14235	1	4	12	9	11	8
14236	15	19	19	5	20	24
14237	0	0	0	0	0	0
14238	0	0	0	0	0	0
14239	1	0	2	2	2	5
14240	0	0	0	0	0	0
14241	0	0	0	0	0	0
14245	11	8	13	236	139	63
14246	0	0	0	0	0	0
14247	1	1	3	0	0	0
14248	55	43	35	17	34	49
14251	35	24	13	5	15	16
14252	65	58	46	7	16	29
14254	6	4	8	0	0	2
14255	0	0	0	0	0	0
14256	3	3	1	0	1	1
14257	1	2	1	0	0	1
14260	7	5	4	9	12	17
14261	2	3	5	0	0	3
14262	0	0	0	0	0	4
14263	2	1	3	0	0	0
14264	209	425	36	0	0	0
14265	43	51	52	10	32	41
14266	0	0	1	0	0	0
14268	14	8	23	1	1	5
142681	0	0	0	0	0	0
142682	25	25	48	13	27	53
142687	0	0	0	0	0	0
142688	10	10	6	10	8	14
14269	41	31	37	18	23	20
14270	8	17	21	4	9	13
14272	23	32	35	9	20	14
14275	2	4	1	177	40	13
14276	0	0	0	1	0	0
14281	1571	993	2724	437	400	2038
14282	1472	691	1772	423	401	1856
14283	33	20	29	0	14	22
14284	111	137	355	80	193	258
14287	6	13	24	13	13	18
14289	0	0	0	0	0	0
14290	0	0	0	0	0	0
14291	0	0	0	0	0	0
14293	0	0	0	0	0	0
14294	0	0	0	0	0	0
14296	1	0	0	2	2	0
14297	2	2	2	1	2	1
142980	4	3	1	12	7	3
14299	3	19	8	1	1	8
14300	11	8	8	1	9	8
14302	8	5	6	3	7	11
14308	0	0	0	0	0	0
14309	0	0	0	0	0	0
14311	0	0	0	0	0	0
14312	392	269	621	89	206	338
14313	64	192	176	0	1	3
14314	129	179	140	0	0	1
14317	0	0	0	0	0	0
14319	262	445	355	799	2081	481
14325	71	72	136	80	133	109
14339	2	5	4	7	12	7
14343	0	0	0	0	0	0
14344	0	0	1	0	0	0
14345	1	7	1	13	8	2
14346	1	0	1	0	0	0
14347	0	0	0	0	0	0
14348	5	5	1	0	0	16
14349	0	1	0	0	0	2
14356	4	1	6	1	3	11
14357	1	0	0	0	0	1
14359	36	41	51	12	32	33
14360	26	18	9	1	0	2
14362	18	21	43	0	0	6
14365	24	17	18	0	2	6
14366	0	2	6	0	1	4
14367	20	25	55	9	37	14
14368	3	3	15	5	14	22
14369	88	131	133	1	6	10
14370	6	2	17	0	2	2
14371	0	3	1	0	0	0
14373	0	0	0	0	0	0
14375	4	8	16	4	10	17
14376	49	61	58	52	77	85
14377	1	0	0	0	0	0
14378	0	1	0	0	0	0
14380	0	0	0	0	0	0
14381	7	10	13	49	31	42
14385	0	0	2	1	1	4
14387	30	51	42	25	40	35
14388	49	37	40	15	33	47
14389	2	3	2	2	7	6
14390	28	38	26	5	17	19
14391	9	38	18	6	31	24
14394	0	0	0	0	0	0
14395	0	0	0	0	0	0
14396	0	0	0	0	0	0
14397	0	0	0	0	0	0
14399	0	0	0	0	0	0
14400	0	0	0	0	0	0
14401	0	0	0	0	0	0
14402	0	0	0	0	0	0
14403	0	0	0	0	0	0
14404	0	0	1	0	0	0
14405	0	0	0	0	0	0
14406	0	0	0	0	0	0
14407	0	0	0	0	0	0
14408	0	0	0	0	0	0
14409	0	0	0	0	0	0
14411	0	0	0	0	0	0
14412	0	0	0	0	0	0
14415	0	0	0	0	0	3
14417	0	0	0	0	0	0
14419	1	2	3	0	0	0
14420	7	6	6	4	5	2
14421	1	6	7	11	39	48
14422	0	0	0	0	0	1
14423	26	25	19	45	32	39
14425	10	12	12	11	29	39
14426	13	15	11	3	6	9
14427	0	0	0	0	0	0
14428	0	2	1	0	0	1
14429	0	0	0	0	0	0
14430	17	13	14	4	5	11
14431	2	0	0	0	1	1
14432	0	0	0	0	0	0
14433	2	3	2	3	3	2
14447	0	0	0	0	0	1
14450	10	20	24	12	23	23
14451	269	152	97	0	0	4
14453	1	0	0	2	1	0
14455	81	112	149	27	65	142
14456	261	175	160	1	12	245
14457	23	18	8	0	1	2
14459	0	0	0	0	0	0
14460	0	0	0	0	0	0
14461	1	1	0	1	2	0
14462	33	25	44	27	31	53
14463	0	0	0	0	0	0
14464	0	0	0	0	0	0
14465	0	1	0	0	0	0
14466	3	10	10	11	13	13
14467	15	12	10	11	27	15
14468	1	0	0	0	0	0
14469	38	27	21	1	16	18
14470	32	33	30	22	50	32
14472	0	0	0	0	0	0
14473	0	0	0	0	0	0
14479	17	16	19	11	21	31
14489	102	77	83	53	69	89
14525	0	0	0	0	0	0
14526	0	0	0	0	0	0
14527	0	0	0	0	0	0
14528	7	12	22	5	14	32
14531	0	0	0	0	0	0
14533	12	6	9	8	10	11
14534	12	21	29	12	17	29
14536	6	4	1	1	7	4
14537	1	5	1	3	8	9
14538	99	62	75	5	12	81
14539	0	1	0	1	0	0
14544	3	1	5	19	12	4
14545	0	1	0	0	0	0
14547	9	2	11	6	6	6
14548	3	2	2	2	2	3
14555	2	4	2	145	94	27
14559	0	0	0	0	0	0
14560	0	0	0	0	0	1
14561	1	1	5	0	0	1
14562	0	0	0	0	0	0
14563	0	0	0	2	0	1
14566	1	0	0	0	0	0
14567	42	37	42	17	21	65
14569	78	95	72	73	115	100
14570	0	0	0	1	1	3
14571	18	32	14	7	17	28
14573	0	0	0	0	0	0
14579	257	170	267	6	21	78
14580	0	0	0	0	0	1
14581	0	0	0	0	0	0
14582	0	0	0	0	0	0
14583	18	24	38	27	42	38
14584	19	45	45	0	2	33
14585	2	9	6	0	0	0
14586	14	5	61	0	0	1
14587	0	1	1	0	0	1
14588	0	1	0	0	0	0
14590	12	9	8	1	7	21
14593	3	7	7	5	7	8
14594	5	3	10	0	0	6
14595	17	31	24	423	224	95
14598	35	41	41	28	6	15
14599	0	0	0	0	0	0
14600	40	12	25	13	16	10
14601	0	0	0	0	0	0
14602	0	0	0	0	0	0
14603	0	0	0	0	0	0
14605	40	22	15	43	85	78
14607	0	0	0	0	0	0
14608	1	1	0	0	0	0
14609	144	163	219	0	7	14
14610	0	0	0	0	0	0
14611	0	0	0	0	0	0
14612	1	3	4	0	0	0
14613	0	0	0	0	0	0
14615	0	1	1	0	1	0
14616	0	0	0	0	0	0
14617	0	0	0	0	0	0
14618	0	0	0	9	0	0
14619	1	3	1	26	132	13
14620	5	38	44	0	4	12
14621	1	41	64	0	0	6
14622	0	2	0	0	0	0
14623	0	1	0	8	55	0
14625	0	0	0	0	0	0
14626	0	0	0	0	0	0
14628	3	8	5	10	6	10
14629	13	33	35	20	42	58
14630	29	26	35	12	13	29
14632	1	0	1	0	0	1
14633	3	5	3	0	0	0
14634	28	29	23	2	3	8
14635	7	13	5	3	10	12
14645	95	68	48	49	119	278
14651	8	9	11	12	20	17
14652	0	0	0	0	0	0
14654	0	0	0	0	0	0
14657	1	0	0	0	0	0
14658	2	3	4	1	4	1
14659	1	0	0	0	0	0
14660	137	176	206	8	34	81
14661	85	75	77	17	49	54
14663	283	250	1	25715	4995	19
14664	9	4	11	2	1	5
14667	17	24	14	242	110	40
14670	26	56	75	7	54	30
14672	22	19	23	27	31	23
14673	8	8	17	4	9	8
14674	41	53	44	18	33	59
14675	0	1	0	0	0	22
14676	0	0	0	5	0	2
14677	30	27	6	5	7	0
14678	164	145	216	20	60	124
14679	59	72	66	34	86	94
14680	0	1	2	2	0	2
14681	3	0	1	0	0	1
14682	99	76	50	8	40	52
14683	259	368	351	141	256	234
14685	0	0	0	0	0	0
14686	0	0	0	0	0	0
14687	1	1	2	0	0	0
14688	104	130	135	53	112	123
14693	60	56	73	49	92	108
14694	132	212	230	91	274	347
14695	0	0	0	0	0	0
14696	1	0	0	11	4	2
14697	2	0	2	1	1	3
14699	0	0	0	0	0	0
14700	10	11	11	2	7	3
14701	76	77	67	24	49	79
14702	1	1	2	0	0	0
14704	0	0	0	0	0	0
14705	11	10	7	9	12	12
14706	0	0	0	0	0	0
14707	10	12	24	11	18	23
14708	3	1	0	8	10	11
14709	0	0	1	0	0	0
14710	0	1	1	0	0	0
14711	2	0	0	7	4	0
14712	19	19	20	13	21	16
14714	0	0	1	0	1	0
14715	0	0	0	0	0	0
14718	6	3	5	238	136	24
14719	28	49	34	32	54	32
14723	0	4	0	0	0	1
14724	0	0	0	0	1	0
14725	1	2	0	1	0	0
14726	36	91	49	0	0	1
14727	0	0	0	0	0	0
14728	0	0	0	0	0	1
14729	0	0	0	0	0	1
14731	6	6	22	11	21	19
14732	3	7	7	12	6	2
14733	18	30	44	3	13	18
14734	6	4	3	0	0	0
14735	47	46	47	5	22	15
14738	0	0	0	0	0	0
14739	3	5	5	8	31	35
14744	0	0	0	0	0	0
14745	0	0	1	0	0	0
14747	19	7	11	0	1	4
14748	22	42	27	0	6	9
14751	89	126	103	48	110	125
14755	13	16	10	14	13	11
14756	11	8	11	8	12	12
14758	39	26	11	19	42	16
14760	1	5	5	0	1	0
14761	0	0	0	0	0	0
14762	0	0	0	0	0	0
14763	0	0	0	0	0	0
14764	0	0	0	0	0	0
14765	0	0	0	0	0	0
14766	261	204	149	11	24	16
14767	0	0	0	0	0	0
14768	19	13	22	3	4	16
14772	0	1	0	0	0	0
14773	30	16	7	1	3	7
14775	51	40	65	97	110	93
14776	0	0	0	0	0	0
14777	0	0	0	0	0	0
14778	1	1	2	86	33	166
14780	0	0	0	0	0	0
14782	8	7	9	13	14	41
14783	1	1	2	1	8	8
14784	23	49	35	8	26	39
14786	0	0	1	2	7	16
14787	2	1	1	1	0	1
14788	0	3	1	0	0	3
14789	14	15	19	0	0	5
14790	23	14	20	5	18	21
14791	12	9	19	12	10	22
14792	17	18	19	11	17	26
14793	1	1	4	6	7	2
14794	3	1	1	0	1	2
14797	54	57	52	54	67	81
14799	0	0	0	0	0	0
14800	0	0	0	0	0	0
14802	1	2	0	0	0	0
14803	0	0	0	0	0	0
14804	0	0	0	0	0	0
14805	0	0	0	0	0	0
14806	0	0	0	0	0	0
14807	33	12	109	0	0	18
14809	4	6	14	2	2	10
14810	0	0	0	0	0	0
14811	0	0	0	0	0	0
14812	0	0	0	0	0	0
14813	0	0	0	0	0	0
14814	1	1	3	1	0	1
14815	35	48	36	36	43	21
14816	0	0	0	0	0	0
14823	0	0	0	0	0	1
14824	129	107	72	21	54	48
14825	40	65	71	260	80	199
14827	160	225	285	80	241	300
14828	460	664	1076	365	499	539
14829	0	0	0	0	0	0
14836	0	1	1	0	0	0
14840	0	0	0	0	1	0
14841	0	0	0	1	0	0
14842	0	0	0	0	0	0
14843	0	0	0	0	0	0
14852	56	82	91	40	79	77
14853	0	1	2	0	0	2
14854	3	7	2	15	9	7
14857	0	0	0	0	0	0
14858	0	0	0	0	0	0
14859	1	0	0	0	0	0
14860	5	9	5	5	13	7
14862	18	11	20	0	3	4
14863	1	1	1	1	0	1
14864	0	0	0	0	0	0
14865	1	3	4	1	3	3
14866	34	28	13	3	4	9
14867	0	0	0	0	0	0
14869	0	0	0	0	1	0
14870	15	12	10	6	7	16
14871	3	7	13	4	0	7
14872	1	0	1	4	6	4
14873	19	28	36	10	16	30
14874	10	10	6	5	11	12
14884	25	15	24	8	40	30
14885	3	2	2	3	6	3
14886	150	94	133	17	66	74
14894	8	12	20	4	11	21
14897	105	96	94	30	64	67
14904	23	40	32	7	13	19
14910	7	7	7	2	3	6
14911	0	6	6	3	5	10
14912	0	0	1	0	0	0
14913	0	0	0	3	2	1
14915	0	0	0	0	0	0
14916	0	0	0	0	0	0
14917	0	0	0	0	0	0
14918	0	0	0	0	0	0
14919	0	0	0	0	0	0
14923	11	10	12	5	17	18
14924	55	56	44	5	15	19
14933	7	12	8	52	75	33
14934	0	0	0	0	0	0
14936	16	5	4	2	2	4
14938	0	0	0	0	0	0
14939	0	0	0	1	0	0
14940	1	0	0	0	0	0
14941	0	0	0	0	0	0
14942	0	0	0	0	0	0
14943	0	0	0	0	0	0
14944	0	0	0	0	0	0
14945	0	0	0	0	0	0
14950	38	40	41	69	77	63
14955	5	0	0	0	4	2
14957	0	0	0	4	2	4
14958	48	39	26	37	42	63
14960	0	3	1	0	1	1
14961	0	6	1	0	1	0
14962	2	8	7	19	46	5
14963	0	0	0	0	0	1
14964	262	267	319	193	328	293
14969	1	0	0	0	0	2
14972	153	243	261	190	357	271
14976	5	7	7	7	11	13
14977	30	42	55	65	104	42
14979	9	10	8	3	8	16
14985	0	0	0	0	0	0
14990	0	1	0	0	0	0
14991	2	2	1	0	1	4
14997	0	0	0	0	0	0
14998	1	0	1	1	1	1
14999	1	1	3	0	2	3
15000	2	2	1	1	1	1
15001	0	0	0	0	1	0
15002	0	0	0	0	0	0
15004	0	0	0	0	0	0
15006	2	5	0	18	4	1
15007	1	0	1	6	1	0
15013	0	1	0	3	2	2
15015	72	88	76	218	182	104
15018	2	6	1	5	5	1
15024	5	10	8	5	13	7
15039	4	4	4	2	3	2
15040	3	3	4	0	4	5
15042	0	0	0	0	0	0
15043	0	0	0	0	0	0
15051	3	8	8	11	9	9
15061	0	0	0	0	0	0
15064	3	7	4	2	3	3
15077	0	2	0	0	0	1
15078	50	60	55	17	53	62
15081	0	3	2	0	0	1
15107	11	24	30	21	44	31
15108	35	49	40	8	32	27
15109	0	0	1	0	0	0
15110	0	0	0	0	0	0
15111	0	0	0	0	0	0
15112	0	0	0	0	0	0
15114	4	3	8	2	8	23
15115	15	25	23	16	32	31
15116	3	6	20	0	0	2
15117	30	24	30	0	0	0
15118	5	1	3	0	0	3
15122	0	0	0	0	0	0
15126	0	0	0	0	0	0
15129	0	1	0	0	0	0
15132	0	0	0	0	0	0
15135	0	0	0	0	0	0
15139	0	0	0	0	0	5
15159	8	4	10	6	11	11
15160	0	0	0	0	0	0
15161	49	48	65	19	55	52
15162	0	1	0	0	0	1
15163	0	1	2	0	0	0
15165	0	0	0	0	0	0
15166	0	1	0	1	1	0
15168	1	1	1	0	0	0
15170	6	1	4	3	2	4
15171	0	0	0	0	0	0
15182	23	23	34	14	19	30
15183	27	26	18	20	49	28
15184	66	70	41	18	40	62
15185	36	33	34	3	8	20
15186	0	0	5	0	0	2
15191	44	63	56	39	99	90
15192	0	0	0	0	0	0
15193	25	27	24	7	19	19
15194	23	19	37	19	18	29
15199	6	4	2	6	15	16
15200	12	61	94	19	109	113
15201	0	3	14	5	13	26
15202	0	0	0	0	0	0
15203	11	6	5	5	3	6
15204	68	54	50	32	26	51
15205	6	20	35	24	94	144
15206	0	0	0	0	0	0
15207	0	0	0	0	0	0
15208	0	0	0	0	0	0
15209	0	0	0	0	0	0
15211	3	3	0	0	0	0
15212	15	6	13	0	1	16
15213	0	3	6	0	0	18
15214	1	0	5	0	0	1
15216	0	3	0	0	2	3
15218	0	0	0	0	0	0
15220	0	1	1	0	6	6
15221	0	0	0	0	0	0
15223	1	12	63	1	5	7
15227	1	4	4	0	0	0
15228	0	0	0	0	0	0
15229	0	1	1	0	0	0
15233	0	0	0	0	0	0
15234	17	14	19	0	0	1
15235	0	0	0	0	1	0
15239	18	22	20	10	10	26
15242	0	0	0	0	0	0
15245	0	0	0	0	0	0
15247	44	54	39	20	25	33
15248	1	4	3	0	0	0
15251	154	181	72	48	63	67
15254	28	35	42	35	33	40
15257	59	84	70	47	58	97
15258	10	6	8	9	11	23
15259	125	112	96	33	72	94
15260	13	15	31	10	21	22
15267	0	0	0	0	0	0
15270	9	8	15	12	11	18
15273	71	55	41	5	15	26
15275	56	86	42	36	40	67
15277	29	50	21	41	37	32
15278	4	5	8	0	3	3
15284	0	0	0	0	0	0
15285	0	0	0	0	0	0
15288	5	3	3	7	12	19
15289	10	13	10	2	3	8
15312	67	95	70	30	90	115
15331	6	17	11	8	20	17
15353	12	20	16	6	26	17
15354	2	9	7	2	17	10
15356	5	1	2	6	4	10
15357	69	27	31	25	10	38
15360	1	0	0	0	3	32
15361	7	6	8	3	10	16
15364	0	0	1	0	0	0
15365	0	0	0	0	2	3
15366	1	4	2	9	2	2
15368	133	329	74	41	137	57
15369	9	2	4	1	7	11
15370	303	323	563	16	81	228
15371	0	0	0	0	0	0
15372	0	0	0	0	0	0
15373	0	0	0	0	0	0
15374	20	31	73	10	27	47
15375	0	0	1	7	6	72
15376	0	0	0	0	0	0
15377	0	1	0	0	0	0
15378	0	0	0	0	0	0
15379	0	0	0	0	0	0
15381	121	152	166	47	94	132
15382	120	190	213	21	78	164
15384	207	320	376	102	233	281
15387	151	207	199	63	163	206
15388	90	141	134	48	107	129
15394	0	0	0	0	0	0
15395	0	0	0	0	0	0
15396	0	0	0	0	0	0
15397	0	0	0	0	0	0
15398	0	0	0	0	0	0
15399	0	0	0	0	0	0
15400	0	0	0	0	0	0
15401	0	0	0	0	0	0
15402	0	0	0	0	0	0
15403	0	0	0	0	0	0
15404	0	0	0	0	0	0
15405	0	0	0	0	0	0
15407	0	0	0	0	0	0
15408	0	0	0	0	0	0
15410	17	15	9	2	0	2
15412	1	0	1	2	1	2
15413	0	0	0	1	0	0
15414	0	0	0	0	0	0
15415	0	0	0	0	0	0
15416	0	0	0	0	0	0
15417	0	0	0	0	0	0
15421	0	0	0	0	0	0
15422	0	0	0	0	0	0
15423	1	0	0	0	0	0
15424	0	0	0	0	0	0
15425	0	0	0	0	0	0
